Date,New Cases Reported,Total Active Cases,Recovered Cases,Deaths,Hospitalized Cases,ICU Cases,Tested Cases,Positivity Rate (%),Cases (1-day lag),Cases (7-day lag),Cases (14-day lag),Moving Avg (7 days),Moving Avg (14 days),Growth Rate (%),Day of the Week,Month,Holiday/Event Indicator,Temperature (°C),Humidity (%),Rainfall (mm),Air Quality Index (AQI),Mobility Index
2024-12-19,459,2328,354,10,63,17,4131,11.11111111111111,486.41660063673925,538.4534396114734,326.8459636006344,512.4350201241064,432.6497016060539,-5.636444274486067,3,12,0,18.075674110264323,65.44685176223973,0.0,296,0.6273690333172713
2024-12-20,606,5714,523,6,105,14,3030,20.0,652.0259911580746,496.73114968468064,508.2209981051668,574.3785704213776,502.47607389492373,-7.058919702928872,4,12,0,32.94771434927429,40.247660577574194,0.0,148,0.6139438851667459
2024-12-21,556,5290,391,7,78,13,4448,12.5,584.6940948164472,613.8252331995707,493.4827011094089,599.2596640080089,553.6539671544898,-4.907539698251123,5,12,0,23.213652660205657,38.38761109720804,0.0,89,0.8786809458175975
2024-12-22,345,3253,251,4,45,4,3105,11.11111111111111,356.8479112878402,376.6447524658544,360.5375387059746,366.7463318768473,368.59114558591455,-3.3201571070100626,6,12,0,19.136357862667925,50.178237666774216,0.0,235,0.7775668539142189
2024-12-23,360,2065,266,5,58,10,2880,12.5,343.3796331113973,316.6029523961092,421.2116395191011,329.9912927537532,368.90729595760513,4.840230836641031,0,12,0,33.185053888739844,44.80928742738307,0.0,266,0.6575759356139361
2024-12-24,611,3492,508,13,62,15,4277,14.285714285714285,580.2715661173314,566.2607767599236,724.2157301920514,573.2661714386275,645.2382534759874,5.295526384012975,1,12,0,32.50977300791793,42.098652698458785,0.0,254,0.7449392508523649
2024-12-25,425,3976,364,6,81,9,3825,11.11111111111111,410.39360615005666,349.1412929825372,468.18603098139084,379.76744956629693,408.663661981964,3.5591182784174884,2,12,0,19.62559856631911,39.74284503458527,0.0,175,0.7672831193159714
2024-12-26,598,5565,435,17,79,18,4186,14.285714285714285,635.3087696626908,704.6233287724424,530.8755338327416,669.9660492175666,617.749431302592,-5.872541265643069,3,12,0,32.170129091031086,35.267476137448284,0.0,178,0.7724979243796603
2024-12-27,438,3499,313,10,71,16,3942,11.11111111111111,398.8984077372248,476.099866355207,431.5550179631624,437.4991370462159,453.82744215918467,9.802393668247854,4,12,0,31.98196039917352,45.335885642330354,0.0,90,0.6631994282250455
2024-12-28,553,4523,431,11,72,14,4977,11.11111111111111,606.2253206785742,648.6665498980641,696.9567198363853,627.4459352883191,672.8116348672247,-8.779791747892817,5,12,0,23.044474696942245,48.75159522027164,0.0,161,0.8704424782403348
2024-12-29,597,5065,461,16,103,12,3582,16.666666666666664,573.8723390283719,555.4745551800025,443.30209668859413,564.6734471041873,499.38832593429834,4.030105547652934,6,12,0,21.995921236151837,64.49986029606342,0.0,296,0.7081867888748691
2024-12-30,408,3961,309,10,56,7,3264,12.5,411.6113987004445,485.6471031871858,375.96454024449326,448.6292509438151,430.80582171583956,-0.8773806342211511,0,12,0,22.143846679860896,43.76366471397768,0.0,147,0.6099322982919437
2024-12-31,416,2428,329,4,46,8,2912,14.285714285714285,395.1977445202866,345.0077808252779,456.72130374421215,370.10276267278226,400.864542284745,5.263758654534918,1,12,0,26.90732740313745,46.60582615970983,0.0,134,0.7247038390348309
